work_id,mp_name,state,district,work_category,sanctioned_amount,released_amount,status,vendor,implementing_agency,iso_score,lof_score,ensemble_score,network_risk_flag,flagged_by_model,risk_level,risk_priority,top_flag_reasons
MPLADS-100418,MP_GUJ_1,Gujarat,Vadodara,School Infrastructure,2568000,0,Recommended,Vendor Pvt Ltd 29,Implementing Agency 39,0.1688183301121317,0.036321683735124094,0.1025700069236279,0,False,Normal,4,"vendor_degree_centrality, release_ratio, vendor_work_count"
MPLADS-102125,MP_KAR_3,Karnataka,Mysuru,Railway Halt Amenities,7740000,0,Recommended,Vendor Pvt Ltd 2,Implementing Agency 49,0.16286049557345073,0.0422149509441099,0.10253772325878031,0,False,Normal,4,"release_ratio, agency_work_count, agency_betweenness"
MPLADS-101614,MP_WES_2,West Bengal,Kolkata,CCTV Installation,236000,79696,In Progress,Vendor Pvt Ltd 32,Implementing Agency 26,0.13120068692561737,0.07383609713764637,0.10251839203163188,0,False,Normal,4,"amount_zscore_in_category, days_rec_to_sanction, days_sanction_to_completion"
MPLADS-102791,MP_MAH_1,Maharashtra,Aurangabad,Sanitation/Toilets,483000,0,Recommended,Vendor Pvt Ltd 61,Implementing Agency 30,0.16430859022338476,0.040337801825060075,0.10232319602422242,0,False,Normal,4,"vendor_degree_centrality, release_ratio, vendor_work_count"
MPLADS-100840,MP_DEL_3,Delhi,South Delhi,Anganwadi Center Construction,1411000,1318575,Completed,Vendor Pvt Ltd 88,Implementing Agency 33,0.16524808350451933,0.03933969423924397,0.10229388887188165,0,False,Normal,4,"days_sanction_to_completion, agency_work_count, days_rec_to_sanction"
MPLADS-105096,MP_GUJ_3,Gujarat,Rajkot,Health Facility Upgrade,3603000,3329223,Completed,Vendor Pvt Ltd 21,Implementing Agency 29,0.12658061927150394,0.0779964250357605,0.10228852215363221,0,False,Normal,4,"days_rec_to_sanction, vendor_degree_centrality, days_sanction_to_completion"
MPLADS-105312,MP_TAM_1,Tamil Nadu,Salem,School Infrastructure,3003000,2772862,Completed,Vendor Pvt Ltd 12,Implementing Agency 4,0.15813919717429048,0.046419002559571904,0.10227909986693119,0,False,Normal,4,"agency_betweenness, days_sanction_to_completion, release_ratio"
MPLADS-101075,MP_KER_1,Kerala,Thiruvananthapuram,Sanitation/Toilets,1296000,1197880,Completed,Vendor Pvt Ltd 77,Implementing Agency 30,0.15167647677512625,0.05285202392047676,0.10226425034780151,0,False,Normal,4,"days_sanction_to_completion, amount_zscore_in_category, days_rec_to_sanction"
MPLADS-100957,MP_MAH_4,Maharashtra,Pune,Sports Infrastructure,1577000,1205074,In Progress,Vendor Pvt Ltd 119,Implementing Agency 58,0.11687016618143814,0.08762588243711983,0.10224802430927898,0,False,Normal,4,"agency_betweenness, vendor_total_amount, vendor_degree_centrality"
MPLADS-103855,MP_TAM_2,Tamil Nadu,Chennai,CCTV Installation,2203000,2030343,Completed,Vendor Pvt Ltd 71,Implementing Agency 10,0.16104817385804085,0.04343010003026303,0.10223913694415193,0,False,Normal,4,"days_sanction_to_completion, amount_zscore_in_category, agency_betweenness"
MPLADS-104906,MP_GUJ_3,Gujarat,Rajkot,Road Construction/Repair,8174000,8078119,Completed,Vendor Pvt Ltd 22,Implementing Agency 26,0.14021987280938675,0.06421587237962637,0.10221787259450656,0,False,Normal,4,"days_rec_to_sanction, amount_zscore_in_category, release_ratio"
MPLADS-100338,MP_GUJ_4,Gujarat,Ahmedabad,Railway Halt Amenities,6513000,2713194,In Progress,Vendor Pvt Ltd 21,Implementing Agency 36,0.1081737748737661,0.09609204920927013,0.10213291204151811,0,False,Normal,4,"days_rec_to_sanction, vendor_degree_centrality, days_sanction_to_completion"
MPLADS-105625,MP_DEL_3,Delhi,North Delhi,Health Facility Upgrade,2075000,1037500,In Progress,Vendor Pvt Ltd 83,Implementing Agency 12,0.15246762492936422,0.05168009310788891,0.10207385901862656,0,False,Normal,4,"days_rec_to_sanction, agency_betweenness, agency_work_count"
MPLADS-103717,MP_MAH_1,Maharashtra,Pune,Solar Power Installation,1039000,1006856,Completed,Vendor Pvt Ltd 21,Implementing Agency 60,0.14740289415421848,0.056717886491400075,0.10206039032280928,0,False,Normal,4,"agency_work_count, vendor_degree_centrality, amount_zscore_in_category"
MPLADS-102884,MP_UTT_2,Uttar Pradesh,Varanasi,Road Construction/Repair,3502000,2275229,In Progress,Vendor Pvt Ltd 47,Implementing Agency 47,0.15637039065104,0.04771033587443224,0.10204036326273612,0,False,Normal,4,"days_rec_to_sanction, agency_betweenness, agency_work_count"
MPLADS-104395,MP_BIH_2,Bihar,Gaya,Irrigation Facility,2740000,0,Recommended,Vendor Pvt Ltd 57,Implementing Agency 17,0.13844111455350122,0.06563065032804385,0.10203588244077254,0,False,Normal,4,"release_ratio, agency_betweenness, agency_work_count"
MPLADS-100359,MP_GUJ_4,Gujarat,Rajkot,Health Facility Upgrade,822000,339298,In Progress,Vendor Pvt Ltd 36,Implementing Agency 48,0.15700123539393473,0.0470092152470454,0.10200522532049007,0,False,Normal,4,"amount_zscore_in_category, vendor_total_amount, vendor_work_count"
MPLADS-101624,MP_WES_2,West Bengal,Malda,CCTV Installation,357000,186570,In Progress,Vendor Pvt Ltd 120,Implementing Agency 31,0.15550097746286354,0.0484402548771831,0.10197061617002331,0,False,Normal,4,"amount_zscore_in_category, vendor_work_count, days_rec_to_sanction"
MPLADS-105490,MP_GUJ_5,Gujarat,Surat,Road Construction/Repair,6172000,0,Sanctioned,Vendor Pvt Ltd 52,Implementing Agency 25,0.13718034568685117,0.06660387936024109,0.10189211252354613,0,False,Normal,4,"release_ratio, vendor_total_amount, days_sanction_to_completion"
MPLADS-104831,MP_RAJ_1,Rajasthan,Jodhpur,Sports Infrastructure,1281000,0,Sanctioned,Vendor Pvt Ltd 56,Implementing Agency 1,0.148016421482156,0.05564648667018737,0.10183145407617168,0,False,Normal,4,"release_ratio, days_rec_to_sanction, agency_betweenness"
MPLADS-104757,MP_DEL_1,Delhi,North Delhi,Street Lighting,1334000,1252135,Completed,Vendor Pvt Ltd 17,Implementing Agency 14,0.1513821963857899,0.05226395977035534,0.10182307807807262,0,False,Normal,4,"agency_betweenness, days_rec_to_sanction, vendor_total_amount"
MPLADS-102542,MP_DEL_3,Delhi,North Delhi,Street Lighting,501000,328559,In Progress,Vendor Pvt Ltd 29,Implementing Agency 27,0.16223433006097918,0.04137579223018253,0.10180506114558086,0,False,Normal,4,"vendor_degree_centrality, amount_zscore_in_category, vendor_work_count"
MPLADS-105157,MP_BIH_2,Bihar,Patna,Library/Reading Room,2101000,0,Recommended,Vendor Pvt Ltd 21,Implementing Agency 31,0.152602408785724,0.05092560774064392,0.10176400826318396,0,False,Normal,4,"release_ratio, vendor_degree_centrality, agency_betweenness"
MPLADS-105783,MP_MAH_1,Maharashtra,Pune,Health Facility Upgrade,3256000,1293649,In Progress,Vendor Pvt Ltd 113,Implementing Agency 37,0.1534676106091762,0.05001497741632625,0.10174129401275123,0,False,Normal,4,"agency_work_count, vendor_work_count, vendor_degree_centrality"
MPLADS-103084,MP_GUJ_5,Gujarat,Surat,Anganwadi Center Construction,687000,0,Recommended,Vendor Pvt Ltd 36,Implementing Agency 35,0.17256798228881765,0.030813990249262013,0.10169098626903983,0,False,Normal,4,"release_ratio, vendor_total_amount, vendor_work_count"
MPLADS-103609,MP_TAM_1,Tamil Nadu,Madurai,Drinking Water Supply,3212000,1120655,In Progress,Vendor Pvt Ltd 3,Implementing Agency 54,0.14865867479679212,0.05469450159072581,0.10167658819375897,0,False,Normal,4,"days_rec_to_sanction, vendor_total_amount, vendor_degree_centrality"
MPLADS-104340,MP_MAH_4,Maharashtra,Aurangabad,Sanitation/Toilets,507000,0,Sanctioned,Vendor Pvt Ltd 2,Implementing Agency 34,0.18420120925554742,0.01893500498065476,0.10156810711810109,0,False,Normal,4,"agency_work_count, release_ratio, agency_betweenness"
MPLADS-100432,MP_MAH_4,Maharashtra,Pune,Irrigation Facility,635000,361974,In Progress,Vendor Pvt Ltd 115,Implementing Agency 40,0.169088284074412,0.03395693642418796,0.10152261024929998,0,False,Normal,4,"amount_zscore_in_category, agency_betweenness, days_rec_to_sanction"
MPLADS-100802,MP_MAH_3,Maharashtra,Pune,Community Hall Construction,959000,620706,In Progress,Vendor Pvt Ltd 102,Implementing Agency 5,0.13747431586831957,0.06552836578417479,0.10150134082624718,0,False,Normal,4,"amount_zscore_in_category, vendor_degree_centrality, agency_work_count"
MPLADS-100598,MP_WES_1,West Bengal,Darjeeling,Solar Power Installation,1919000,1840164,Completed,Vendor Pvt Ltd 32,Implementing Agency 50,0.15674839711006303,0.04624124551354826,0.10149482131180565,0,False,Normal,4,"agency_betweenness, agency_work_count, release_ratio"
MPLADS-103459,MP_UTT_2,Uttar Pradesh,Kanpur,Railway Halt Amenities,4074000,3999559,Completed,Vendor Pvt Ltd 32,Implementing Agency 48,0.172229340079627,0.03073042742077516,0.10147988375020109,0,False,Normal,4,"days_sanction_to_completion, days_rec_to_sanction, release_ratio"
MPLADS-104866,MP_KER_2,Kerala,Thiruvananthapuram,Road Construction/Repair,6295000,0,Sanctioned,Vendor Pvt Ltd 107,Implementing Agency 17,0.13086230623392373,0.07197328404405509,0.10141779513898941,0,False,Normal,4,"release_ratio, agency_betweenness, agency_work_count"
MPLADS-104260,MP_GUJ_2,Gujarat,Ahmedabad,Railway Halt Amenities,9430000,6352803,In Progress,Vendor Pvt Ltd 49,Implementing Agency 21,0.12765898922761637,0.07516795251008318,0.10141347086884978,0,False,Normal,4,"amount_zscore_in_category, vendor_degree_centrality, days_sanction_to_completion"
MPLADS-103555,MP_GUJ_5,Gujarat,Vadodara,School Infrastructure,3581000,3363537,In Progress,Vendor Pvt Ltd 66,Implementing Agency 19,0.0979686656670955,0.10469076703226951,0.1013297163496825,0,False,Normal,4,"days_rec_to_sanction, vendor_total_amount, release_ratio"
MPLADS-100323,MP_KAR_2,Karnataka,Belagavi,Sports Infrastructure,3386000,1693000,In Progress,Vendor Pvt Ltd 93,Implementing Agency 16,0.1546888814206211,0.04793451771957449,0.1013116995700978,0,False,Normal,4,"days_rec_to_sanction, vendor_degree_centrality, vendor_work_count"
MPLADS-103334,MP_DEL_2,Delhi,South Delhi,Sports Infrastructure,4569000,4493797,Completed,Vendor Pvt Ltd 77,Implementing Agency 26,0.14869424672672932,0.0538972972315437,0.1012957719791365,0,False,Normal,4,"amount_zscore_in_category, days_rec_to_sanction, days_sanction_to_completion"
MPLADS-105688,MP_GUJ_4,Gujarat,Rajkot,Sports Infrastructure,1885000,1087525,In Progress,Vendor Pvt Ltd 17,Implementing Agency 32,0.1260386426638568,0.07644281190329376,0.10124072728357528,0,False,Normal,4,"days_rec_to_sanction, vendor_total_amount, agency_work_count"
MPLADS-102100,MP_BIH_1,Bihar,Bhagalpur,Railway Halt Amenities,3175000,0,Recommended,Vendor Pvt Ltd 80,Implementing Agency 31,0.16719833945063725,0.035250678250855746,0.10122450885074649,0,False,Normal,4,"release_ratio, vendor_degree_centrality, agency_betweenness"
MPLADS-100047,MP_DEL_3,Delhi,North Delhi,Sanitation/Toilets,1448000,1444444,Completed,Vendor Pvt Ltd 69,Implementing Agency 54,0.16281389145109493,0.03949849493375366,0.10115619319242429,0,False,Normal,4,"days_sanction_to_completion, amount_zscore_in_category, release_ratio"
MPLADS-102005,MP_KER_3,Kerala,Kochi,Road Construction/Repair,3156000,2126175,In Progress,Vendor Pvt Ltd 22,Implementing Agency 33,0.16882771253262197,0.03340681364841191,0.10111726309051694,0,False,Normal,4,"days_rec_to_sanction, agency_work_count, agency_betweenness"
MPLADS-104152,MP_DEL_1,Delhi,New Delhi,Sports Infrastructure,4450000,4133262,Completed,Vendor Pvt Ltd 70,Implementing Agency 32,0.13558706763708522,0.06662069106206427,0.10110387934957474,0,False,Normal,4,"amount_zscore_in_category, vendor_work_count, agency_work_count"
MPLADS-101355,MP_MAH_1,Maharashtra,Pune,Sports Infrastructure,1189000,422137,In Progress,Vendor Pvt Ltd 102,Implementing Agency 32,0.11684521543389892,0.08527778656272918,0.10106150099831404,0,False,Normal,4,"vendor_degree_centrality, amount_zscore_in_category, agency_work_count"
MPLADS-104828,MP_KAR_1,Karnataka,Bengaluru,Irrigation Facility,7821000,3910500,In Progress,Vendor Pvt Ltd 119,Implementing Agency 48,0.15685753238471856,0.045212773607608725,0.10103515299616364,0,False,Normal,4,"days_rec_to_sanction, amount_zscore_in_category, vendor_total_amount"
MPLADS-105434,MP_DEL_3,Delhi,North Delhi,Road Construction/Repair,2454000,2316815,Completed,Vendor Pvt Ltd 49,Implementing Agency 12,0.14690221177500445,0.05514399892552839,0.10102310535026643,0,False,Normal,4,"vendor_degree_centrality, agency_betweenness, amount_zscore_in_category"
MPLADS-105595,MP_KER_3,Kerala,Kozhikode,Railway Halt Amenities,4475000,4358503,Completed,Vendor Pvt Ltd 105,Implementing Agency 54,0.17927478530126453,0.02276908087247168,0.1010219330868681,0,False,Normal,4,"vendor_degree_centrality, vendor_total_amount, days_sanction_to_completion"
MPLADS-105872,MP_GUJ_2,Gujarat,Vadodara,Library/Reading Room,461000,0,Sanctioned,Vendor Pvt Ltd 10,Implementing Agency 24,0.16006763394935347,0.04192821208397438,0.10099792301666392,0,False,Normal,4,"release_ratio, vendor_degree_centrality, amount_zscore_in_category"
MPLADS-103247,MP_MAH_2,Maharashtra,Aurangabad,Community Hall Construction,7353000,6676695,In Progress,Vendor Pvt Ltd 13,Implementing Agency 4,0.14089214176198875,0.060940573039319414,0.10091635740065408,0,False,Normal,4,"agency_betweenness, amount_zscore_in_category, days_rec_to_sanction"
MPLADS-100075,MP_GUJ_2,Gujarat,Ahmedabad,Street Lighting,1888000,1327353,In Progress,Vendor Pvt Ltd 26,Implementing Agency 46,0.14969862767921469,0.05211868542599262,0.10090865655260366,0,False,Normal,4,"amount_zscore_in_category, vendor_degree_centrality, agency_betweenness"
MPLADS-103307,MP_MAH_2,Maharashtra,Aurangabad,Street Lighting,1823000,0,Sanctioned,Vendor Pvt Ltd 113,Implementing Agency 19,0.16927690810469717,0.0325393230213599,0.10090811556302853,0,False,Normal,4,"release_ratio, amount_zscore_in_category, vendor_work_count"
MPLADS-104140,MP_KAR_3,Karnataka,Hubli,Sports Infrastructure,1220000,926434,In Progress,Vendor Pvt Ltd 114,Implementing Agency 17,0.14522328025151485,0.056505671106519134,0.10086447567901699,0,False,Normal,4,"agency_betweenness, days_rec_to_sanction, amount_zscore_in_category"
MPLADS-103870,MP_KAR_2,Karnataka,Mysuru,Street Lighting,838000,473071,In Progress,Vendor Pvt Ltd 89,Implementing Agency 50,0.1691490760053864,0.032489539004450035,0.10081930750491822,0,False,Normal,4,"agency_betweenness, agency_work_count, days_rec_to_sanction"
MPLADS-101553,MP_DEL_2,Delhi,South Delhi,Library/Reading Room,2133000,788264,In Progress,Vendor Pvt Ltd 61,Implementing Agency 54,0.1565207577749185,0.045110459781072115,0.10081560877799531,0,False,Normal,4,"vendor_degree_centrality, amount_zscore_in_category, vendor_work_count"
MPLADS-103265,MP_BIH_1,Bihar,Muzaffarpur,School Infrastructure,4611000,0,Sanctioned,Vendor Pvt Ltd 59,Implementing Agency 49,0.14763988893038313,0.05395772451410289,0.100798806722243,0,False,Normal,4,"release_ratio, agency_work_count, agency_betweenness"
MPLADS-105477,MP_MAH_4,Maharashtra,Nagpur,CCTV Installation,342000,0,Sanctioned,Vendor Pvt Ltd 59,Implementing Agency 37,0.16105170857231688,0.040531315436931656,0.10079151200462427,0,False,Normal,4,"release_ratio, amount_zscore_in_category, agency_work_count"
MPLADS-101944,MP_KAR_2,Karnataka,Bengaluru,Irrigation Facility,752000,0,Sanctioned,Vendor Pvt Ltd 96,Implementing Agency 9,0.16148244409092763,0.04001941695012784,0.10075093052052773,0,False,Normal,4,"amount_zscore_in_category, release_ratio, vendor_degree_centrality"
MPLADS-104406,MP_KER_1,Kerala,Kozhikode,Street Lighting,593000,556123,Completed,Vendor Pvt Ltd 47,Implementing Agency 32,0.15593296162001882,0.04555970529721608,0.10074633345861744,0,False,Normal,4,"days_sanction_to_completion, amount_zscore_in_category, agency_work_count"
MPLADS-101352,MP_MAH_4,Maharashtra,Nagpur,Railway Halt Amenities,7485000,0,Sanctioned,Vendor Pvt Ltd 32,Implementing Agency 54,0.13708939703848874,0.06438649976732262,0.10073794840290567,0,False,Normal,4,"release_ratio, days_rec_to_sanction, amount_zscore_in_category"
MPLADS-103417,MP_TAM_2,Tamil Nadu,Coimbatore,Community Hall Construction,3226000,0,Sanctioned,Vendor Pvt Ltd 50,Implementing Agency 11,0.14397378136503688,0.05747889398163226,0.10072633767333457,0,False,Normal,4,"days_rec_to_sanction, release_ratio, days_sanction_to_completion"
MPLADS-100200,MP_GUJ_4,Gujarat,Rajkot,Road Construction/Repair,8931000,8620437,Completed,Vendor Pvt Ltd 81,Implementing Agency 2,0.13717613036751716,0.06421800383005226,0.1006970670987847,0,False,Normal,4,"amount_zscore_in_category, days_sanction_to_completion, release_ratio"
MPLADS-104856,MP_TAM_1,Tamil Nadu,Madurai,Library/Reading Room,515000,0,Recommended,Vendor Pvt Ltd 115,Implementing Agency 18,0.1340169858500348,0.06736528262737802,0.1006911342387064,0,False,Normal,4,"release_ratio, amount_zscore_in_category, agency_work_count"
MPLADS-105076,MP_GUJ_5,Gujarat,Rajkot,CCTV Installation,2220000,2138184,Completed,Vendor Pvt Ltd 36,Implementing Agency 39,0.15264244089445853,0.048678867142822733,0.10066065401864063,0,False,Normal,4,"amount_zscore_in_category, vendor_total_amount, vendor_work_count"
MPLADS-103318,MP_WES_1,West Bengal,Kolkata,Anganwadi Center Construction,331000,326258,Completed,Vendor Pvt Ltd 113,Implementing Agency 7,0.1576890622402834,0.04361891667478372,0.10065398945753357,0,False,Normal,4,"amount_zscore_in_category, vendor_work_count, vendor_degree_centrality"
MPLADS-104659,MP_MAH_4,Maharashtra,Nagpur,Irrigation Facility,7838000,7391756,Completed,Vendor Pvt Ltd 50,Implementing Agency 31,0.15966837684811433,0.041618844654619375,0.10064361075136685,0,False,Normal,4,"days_sanction_to_completion, amount_zscore_in_category, agency_betweenness"
MPLADS-104326,MP_DEL_2,Delhi,North Delhi,Sports Infrastructure,1671000,0,Sanctioned,Vendor Pvt Ltd 36,Implementing Agency 29,0.17049063861592614,0.03076830294518812,0.10062947078055713,0,False,Normal,4,"release_ratio, vendor_total_amount, vendor_work_count"
MPLADS-101124,MP_MAH_1,Maharashtra,Pune,Railway Halt Amenities,1095000,636581,In Progress,Vendor Pvt Ltd 92,Implementing Agency 14,0.15410870843544464,0.04711989122154258,0.10061429982849361,0,False,Normal,4,"amount_zscore_in_category, agency_betweenness, days_rec_to_sanction"
MPLADS-100091,MP_RAJ_1,Rajasthan,Kota,Sports Infrastructure,1519000,859932,In Progress,Vendor Pvt Ltd 62,Implementing Agency 56,0.12890808039609455,0.07228594882004587,0.10059701460807022,0,False,Normal,4,"days_rec_to_sanction, vendor_total_amount, amount_zscore_in_category"
MPLADS-104483,MP_DEL_2,Delhi,South Delhi,Sanitation/Toilets,1330000,1234588,Completed,Vendor Pvt Ltd 35,Implementing Agency 17,0.14640097574418945,0.05478818706235117,0.10059458140327031,0,False,Normal,4,"agency_betweenness, days_sanction_to_completion, amount_zscore_in_category"
MPLADS-105267,MP_DEL_1,Delhi,South Delhi,Drinking Water Supply,4222000,2332356,In Progress,Vendor Pvt Ltd 67,Implementing Agency 42,0.14049191173800366,0.06059171031543497,0.10054181102671932,0,False,Normal,4,"days_rec_to_sanction, amount_zscore_in_category, days_sanction_to_completion"
MPLADS-103118,MP_KER_3,Kerala,Kochi,Anganwadi Center Construction,1194000,0,Sanctioned,Vendor Pvt Ltd 104,Implementing Agency 1,0.14687601534806122,0.054153546572536154,0.10051478096029869,0,False,Normal,4,"release_ratio, agency_betweenness, days_rec_to_sanction"
